scenario,ambition_grassland,ambition_organic,ambition_peatland_lo,ambition_peatland_up,ambition_silvoa,ambition_silvop,ambition_woodland,ambition_woodpa,gwp_rel,food_rel,birds_rel
4049,0.15810853558497517,0.2687261269902945,0.22662991425022483,0.2654570227023214,0.26096366351740463,0.004557917704756478,0.4694278880814875,0.03849967101521055,-0.7426040509118965,0.6012778204789408,1.102951338444351
4050,0.149910328752514,0.2095352783770638,0.14017381984740496,0.8222518069669604,0.1965037341213857,0,0.7960228054120653,0.22575948068556484,-2.021581714101968,0.25788105498370917,1.0859047631485235
4051,0.03419541860133912,0.37527012685125727,0.5869000409729779,0.8721101160626858,0.07384737370752377,0.1555962803489425,0.1917546151876475,0.12608297287701659,0.06575046297803375,0.8206950146155172,1.084565517523008
4052,0.2588589198865628,0.1600456938469528,0.36481903586536646,0.9057465754449368,0.4153199858199642,0.37143633673756027,0.20523252080282403,0.005251861452241274,-0.11639152854491669,0.6773221420706903,1.0584448661919867
4053,0.03506776856095552,0.1609807985354238,0.5979472559411079,0.22777248453348875,0.2941115261219657,0.31762954206956107,0.021575495464207218,0.34779083362868557,0.4279307032757416,0.8583237195478454,1.0338038201694033
4054,0.4098310923027217,0.031669366970094516,0.16044831019826233,0.4003437957726419,0.2828223140801098,0.13883138617431307,0.012351952619409919,0.01013942270697578,0.563357808038371,0.7082251852280299,1.0060849982410764
4055,0.46932307566087134,0.41813333255002716,0.9325902287382632,0.4311179993674159,0.1561577620646843,0.006019833144913346,0.1591109722424856,0.09266416117492798,-0.1049763063306166,0.3985672755390181,1.1045334517709016
4056,0.06812798634384552,0.004808843512954405,0.9119360155891627,0.8896820759400725,0.4632432539015932,0.08553640436288643,0.017466892653993083,0.03525320838820569,0.5553361422670684,0.813957992021914,1.043386292741395
4057,0.0026839353040793317,0.15214159448935,0.14852146967314184,0.9880158219020814,0.734780094432268,0.0037071907860031783,0.2712659713658639,0.007359216535008694,-0.05925673873300473,0.6935067822199705,1.0242049916882454
4058,0.14835247028413578,0.07234160175397639,0.8118175999261439,0.2465826643165201,0.2686134751944175,0.06824551370641616,0.04431839529383656,0.14142348253830214,0.4972548782836618,0.8280486608991622,1.0527494953302547
4059,0.05892742062397716,0.2772207977655155,0.30316255846992135,0.7076517611276358,0.014961814629384675,0.055121205056833954,0.10660225569394757,0.13501299451707816,0.4710239468277953,0.8888852092646655,1.0419440299994227
4060,0.015179795911155577,0.12735528574893093,0.5621382133103907,0.5614016526378691,0.49985179571347177,0.16821930943454733,0.0631166853249756,0.033615468375604855,0.5194489311535397,0.8270842369719411,1.0290060662657987
4061,0.04398966942871773,0.12180101023552853,0.1254530712030828,0.7952732746489346,0.0891731147906249,0.05832389807398415,0.22797883933147745,0.05401182049300148,0.1616891358880786,0.8684599774785414,1.0539526500440466
4062,0.11611685294968696,0.15921421782771486,0.7914434336125851,0.3092552535235882,4.121066867446408e-4,0.6704968240083933,0.12076376061506139,0.20923666482010772,0.07815541211045471,0.8330912814881298,1.0836247897675186
4063,0.14986666738927157,0.10390972358784654,0.7498551243916154,0.5354118128307164,0.057971066492521685,0.39781090039116684,0.07201558953362072,0.006659318482365232,0.41950882968658465,0.8726769350007368,1.0677691483505327
4064,0.3206150775791037,0.2969589415466968,0.9453061551321298,0.592143724206835,0.18325697007665162,0.004852030542504406,0.10897483903403121,0.433763013153405,-0.13080191686407028,0.5093765285977402,1.0818435534188866
4065,0.18479388299998764,0.06561038136426707,0.11259565502405167,0.9342659250833094,0.31465819735163786,0.419519924352168,0.03810847774925527,0.031899829892774484,0.49349456716078904,0.8392189042065861,1.0113406317704714
4066,0.09165281716029762,0.06014651416227565,0.9256024667993188,0.721276699565351,0.0872757497808782,0.1360507699082309,0.07959567551423402,0.2945909568246827,0.24907667750945037,0.8531896852860066,1.0714270384754114
4067,0.5401716794222653,0.029207670269804763,0.05421819631010294,0.35081575508229434,0.1543158947196036,0.014951866734435494,0.05342263691323043,0.014581589189691766,0.4141998482973869,0.5942183218189188,1.0075736146889538
4068,0.19314550047556872,0.21898758421303158,0.44313594582490623,0.2675931255798787,0.029033838109456492,0.05732649343651699,0.4427269547045753,0.14809887677177452,-0.7290658307670909,0.5673044362549686,1.124867207227173
4069,0.08880960933396327,0.007892303701739075,0.6320076510310173,0.8551156637258828,0.04745677653009403,0.02928223295211637,0.5722597942432567,0.02191340145840752,-1.0597176864240285,0.6186329843422889,1.1365865792554954
4070,0.04419050626622252,0.11897354867664867,0.2847608313895762,0.39829871873371303,0.10691380218195025,0.057771201657437904,0.027506448652102687,0.2959533717060815,0.6408829196574344,0.9077012467269481,1.013959275507546
4071,0.10818571533886136,0.07476578468731686,0.6669510828796774,0.18708102079108357,0.06129424142592777,0.17271371855266565,0.406542543709562,0.36582831593225146,-0.7852078950556172,0.7029948986782977,1.1136779487590067
4072,0.19483195814952844,0.23384864097487612,0.12527520000003278,0.5539268511347473,0.2499722951442827,0.28686185146593307,0.023509273568088886,0.016073983310696836,0.5592501135389368,0.8424672107673894,1.0188894262715005
4073,0.05904147594274387,0.05463429558445352,0.2290765990037471,0.09084395924583077,0.10660596625755762,0.06572302159892038,0.2793929664705455,0.10096746918017285,7.981638755058934e-4,0.8383540157910505,1.0677927613074674
4075,0.1250755013985164,0.29174904532851004,0.8918571083340794,0.938705402193591,0.3060375606230287,0.0026145385239422637,0.01404647492871119,0.41513302520626427,0.2808655704140705,0.7600901581123792,1.0524669080401283
4076,0.09492333164593549,0.20692790371629904,0.7438897104002535,0.7525882532354444,0.18565798851397342,0.2222948851186008,0.6645170831474855,0.052175442799705186,-1.5388867306451257,0.46721833893539366,1.1361856850292333
4077,5.434330456047453e-4,0.007020384356018533,0.8565881794784218,0.43449325463734567,0.5260005463791468,0.0792229657145392,0.07387837321002498,0.0016637507591001715,0.500333413132691,0.8084841745802079,1.0489780264003528
4078,0.14226083905945586,0.10248206804728349,0.051584261702373624,0.9886280444916338,0.37725194608071017,0.017550372360205017,0.11090401568909244,0.15829727554197037,0.310591242707633,0.8000499909895455,1.0149626503863713
4079,0.5915273929550021,0.02484866536464622,0.6482949734199792,0.869347011204809,0.33490718323924307,0.1736489729973279,0.1925212628890029,0.05314411187079822,-0.27593652436765065,0.34161070679565086,1.0415181021707989
4080,0.15515431008342453,0.15372422452694345,0.3889202605932951,0.2047359822317958,0.5397832912304602,0.06506225826427595,0.20873267948376736,0.13140200163440613,0.0010584919624533982,0.7036531342538046,1.0515004898439124
4081,0.2570259404255128,0.3387695726521043,0.41435011476278305,0.6977123394608498,0.0012061839320482216,0.2491780553072899,0.010177737510123694,0.5467166906000857,0.1804199048468483,0.6121064328783129,1.0373218109165343
4082,0.1661975777466901,0.5007648651123988,0.1427522678859532,0.29073342657648027,0.2443497382150867,0.150815802080172,0.15906121319985927,0.2664307133771353,0.01579883930688317,0.6673679932771523,1.058590699000959
4084,0.015592806697287864,0.18690635720256035,0.8468567281961441,0.40058709448203444,0.04955322797052304,0.04141640408902563,0.00868593397022215,0.0036625414745294583,0.7774401783160997,0.913788146435357,1.0482152995701994
4085,0.09826661168441615,0.0068771976422009155,0.7837957113515586,0.679584186989814,0.3820368641174203,0.16767404360805638,0.49984740732564265,0.2218521727948569,-1.1142362465651892,0.5745215054485617,1.105322819285032
4086,0.039841125490592384,0.05642717622993982,0.2897943388670683,0.6967545279767364,0.05317640650612674,0.0114904552819458,0.2567132324338389,0.4292977556973163,-0.20421977158634871,0.8484084287467222,1.0630277905536063
4087,0.17561501949960046,0.26052998242868586,0.3717078887857497,0.938939445419237,0.836204957471553,0.6096294262056494,0.10431971131867053,0.22189165549081313,-0.0894528959848298,0.6277199040134173,1.0068516453373233
4088,0.13876248075113648,0.6623495495955648,0.5217970618978143,0.6425420043524355,0.15411001476946246,0.3560016113743184,0.09200088204737704,0.031548052828316214,0.2634106439247754,0.7074044873347273,1.0781277932767661
4089,0.19621236715364165,0.056965749751482504,0.02742064348421991,0.4590466103982182,0.06607281974704732,0.3410620486313028,0.046260272601972144,0.15432348574472113,0.5031004016071202,0.8625177418260122,1.018145572336021
4090,0.0534719918898833,0.11630406778255954,0.5151430296245962,0.1699771375861019,2.822044497443983e-4,0.11110252752813574,0.35325307214938273,0.37403572120486783,-0.5062954904001868,0.781026558768342,1.0996337786406731
4091,0.016664179840288288,0.046339683573770746,0.5494697638787329,0.007238957565277815,0.10257919288414205,0.06468142010703146,0.09611682769988457,0.2781103624370552,0.4543507871995157,0.908890225425167,1.04330124210873
4092,0.17858778139424789,0.014963459925675472,0.20164881856180727,0.6137792484369129,0.08256161836402845,0.38888213774019903,0.054049296632412556,0.2897366973113634,0.36806675775748376,0.8385358142082638,1.0226351874347526
4093,0.03809658105301903,0.36136905373689004,0.910444050328806,0.844114319421351,0.11682653426870213,0.1752617148938655,0.06874607683430599,0.5139505749095213,0.056143873157723886,0.7840980138817546,1.0772222753067018
4094,0.005730100128505808,0.10683730191681004,0.6572851557284594,0.7010570981074125,0.17256592254977374,0.09989199679643665,0.039351127291048234,0.059053281428400946,0.6565194999838284,0.9042345472670325,1.0350416778471037
4095,0.7966351315336055,0.14192754928605414,0.027545238845050335,0.24698843248188504,0.19690293119957517,0.08244419026513274,0.07079626911077025,0.08619212480081431,0.043779329704438985,0.22502778329005985,0.9788697684115499
4096,0.07984359274203875,0.014816870649724045,0.8398383799940348,0.7143933379556984,0.002697615824291576,0.0013061468502603946,0.22569322320417937,0.16219284971043596,-0.0217520508402623,0.8472780772830356,1.100804959028994
4097,0.17592710697310798,0.21916527413036588,0.5421279731672257,0.725731334881857,0.003119320813657827,0.0152851161619113,0.029190216206590316,0.24310036440976135,0.5289078554132993,0.8298566559841996,1.039152753795244
4098,0.0035056300607193406,0.3547434806106525,0.17975256498903036,0.914870212553069,0.5612375521329668,0.054879969974806,0.5960129332773164,0.22012247694423437,-1.312037574058507,0.4554648599941769,1.0574426780921422
4099,0.6184641275432893,0.1946013080433726,0.2538115957286209,0.4158298554830253,0.0583805372319095,0.08971431227086772,0.013903843433731928,0.04538828585430119,0.40208373714370993,0.4845284346664574,1.0102074339066298
4100,0.28776196602261006,0.18469342143949408,0.9529803844634444,0.11548501229844987,0.012815150622171778,0.08906107338411803,0.712930595341538,0.04639455924498344,-1.7466799684188303,0.18824205008365577,1.1654495171293293
4101,0.039244935026936836,0.2862535048555086,0.6951476386748254,0.9751751550938934,0.627951164583724,0.017583423125529008,0.22702547739653187,0.12766508129807327,-0.14030711444325558,0.7229140918798462,1.0666239471049328
4102,0.12800048453293683,0.09010891308467625,0.6685169669799507,0.6268359587993473,0.15856495348226723,0.32982467657376086,0.3443638103929711,0.15115939893972397,-0.5335385183386652,0.715368309495275,1.1067708377936205
4103,0.1648076390426891,0.2812486772776538,0.6707322567235678,0.14472294505685568,0.012373803994235384,0.009379101128470783,0.2495130585207859,0.36716273831737145,-0.2720877015082485,0.6379537524642213,1.1068612493581131
4104,0.14624261703940206,0.36697558074400044,0.3027120784390718,0.2566256776917726,0.025078841744192545,0.006908965710684191,0.027477812339075754,0.006611552775852083,0.7843553822570372,0.8616089303831239,1.030670724961626
4105,4.6063109682106107e-4,0.16283365876003353,0.6039091451093554,0.6984730919357389,0.2731470888206621,0.08371442623716253,0.0468576863802722,0.0760313705887015,0.613629773512,0.8833026520396949,1.0318452466231283
4107,0.2165866469745808,0.3762238034834731,0.9104926630388945,0.5021141169127076,0.3544271469973109,0.04739771219223078,0.22608308016996748,0.06329999459494244,-0.1919417922299182,0.6510979842146203,1.1133483954478645
4108,0.23544233375976947,0.026587277400939607,0.6366058245766908,0.607365651987493,0.31115684521757236,0.2744887645179886,0.3800501122048852,0.008310902793181663,-0.6249700775813604,0.5985529263664834,1.1033708005835792
4109,0.14264839607448435,0.15322840595242723,0.24967670463956892,0.9016354086343199,0.16439769712100624,0.013590403440377104,0.06666703119353394,0.04593120315872335,0.5792565200565191,0.8858402019511274,1.0244635644663835
4110,0.027916771380232786,0.1400239033297145,0.8418267350643873,0.2217981102876365,0.07559294300640508,0,0.31840300281355827,0.6053432370642957,-0.6468008929036648,0.7736397746077998,1.1088176665653946
4111,0.023607105266483658,0.21987087084126294,0.7030132026411593,0.004186089616268873,0.5319272273800628,0.320763632502172,0.1770828994099929,0.34901481474970597,-0.12390539759302405,0.7634890533717276,1.060214696484065
4112,0.25939563054968734,0.006413918027827373,0.8822127648163587,0.64782097004354,0.17279237570550302,0.010818865330674981,0.07524180171884559,0.3428351027558405,0.1545180229099085,0.7091045561621806,1.060429599436482
4113,0.26365855624147283,0.33602761752898735,0.3185995805542916,0.6000676739495248,8.09933136088732e-5,0.4398076427290686,0.04887628217125925,0.32722556273099734,0.19819661005470007,0.6775305226916568,1.04449926064756
4114,0.12350198869206225,0.07050821155465811,0.8078723824582994,0.8751864533405751,0.4610519377468548,0,0.6628607741340886,0.31999669747927084,-1.7642776674230225,0.35352020185060407,1.0858433637164178
4115,0.07009853641322694,0.179449115263873,0.7753440327942371,0.014766284730285411,0.4233812607324572,0.0020956754340357175,0.16673171799125125,0.04674650346837897,0.2303768842257233,0.8039552832109873,1.0752596324631047
4116,0.07527961664541398,0.3136961315201492,0.8724811526481062,0.6176455598324537,0.22995851749888468,0.06921365667660387,0.10103203053463018,0.03647303311275086,0.3523386107023216,0.8533891202608873,1.0787847196111502
4117,0.029976521044104067,0.06474254905211269,0.7974215880967677,0.0013783639296889305,0.22297009485912386,0.29883470035747917,0.11900418065996679,0.12037429013200564,0.3313041716456555,0.8665135060738759,1.0683124035402334
4118,0.08658824559560906,0.09832361448292844,0.3973823187407106,0.7373735716100782,0.7223126882199602,0.2860936136865158,0.006052627023106592,0.11807362793371315,0.533208788839309,0.7679261974011464,1.0001769037445623
4119,0.44608692308852965,0.4761523561288116,0.21389829320833087,0.8616028816904873,0.7593103622548389,0.05881357678571276,0.003906160065702695,0.013696266386971441,0.3461066803032329,0.538342316077733,0.9994611992585909
4120,0.0846753848652394,0.32776371121015957,0.22082776273600757,0.38778404309414327,0.520929630975736,0.024260240422396506,0.007137695777715086,0.05163598354049542,0.7322888950394723,0.8214821447109734,1.0063843470628833
4121,0.435213307512286,0.03307965046806761,0.8144541888032109,0.12207446666434406,0.20053297101466158,0.22229252618925271,0.07763923077592591,0.08749084046938722,0.23351184067354883,0.6348694723464294,1.057567151268021
4122,0.013011111711040356,0.17551532156572405,0.5784843887668103,0.8079463972244412,0.3806564303133855,0.09166859172533769,0.2565859118428186,0.1591596587033861,-0.16447680954563587,0.7762754765192794,1.0739011364379
4123,0.1399122572920551,0.19039561458974558,0.9358831301797181,0.9425555521156639,0.03222899153178134,0.0408737207386612,0.2854999191600747,0.0033068796503403055,-0.24636674792230392,0.7501164398166142,1.1312865906069227
4124,0.008366140062895176,0.2794301953809232,0.5925306004937738,0.2587079522199929,0.2144785816349108,0.10326893979078122,0.24216810739309022,0.6045696462706455,-0.3985698131327463,0.7571206826632807,1.079074728615964
4125,0.22434425749211231,0.2704539070987447,0.5711235995404422,0.01434249803423882,0.3527550769551815,0.015520569120669545,0.04624770926713324,0.2326158776210525,0.4278024128519474,0.7297496123709023,1.0421956047501477
4126,0.025664717669992884,0.14663640012165385,0.22866449388675392,0.0687750349752605,0.1227732254613207,0.35599921685238395,0.21077636304222108,0.4221153654412572,-0.08344354468471522,0.8519414146640883,1.050632374884467
4127,0.1352319824240187,0.3131083025288835,0.14651541109196842,0.8890778073109686,0.029954200897460644,0.12396826105978036,0.1415642335862679,0.2277278016705309,0.16086542565827916,0.7885103873153088,1.050431262010684
4128,0.1625738702762273,0.33372355471825343,0.4672725305426866,0.7696105097420514,0.5977706353073887,0.2209753965744648,0.25093521077190256,0.16194731266734583,-0.3499436774266007,0.6408200947742897,1.0630625847181718
4129,0.046390537760028085,0.47656028232623593,0.9624660082627088,0.5700357041787356,0.2707742813650684,0.1635654406150094,0.5720149059548464,0.09302489629794178,-1.32257301640718,0.44909919836954515,1.160781313866284
4130,0.11611741811017808,0.21791826965143207,0.7367785857059062,0.21066795126534998,0.14005696579594318,0.1961438391245592,0.164795773889519,0.06298970622265064,0.16412249819985658,0.8349969634338346,1.0870030953499359
4131,0.11579867700593036,0.005158422790206637,0.3559101647697389,0.7332814326509833,0.11623905161054897,0.5591563090975609,0.23472325331305213,0.010590150604999744,-0.03509572206864209,0.8348259739877156,1.0707472397406335
4132,0.7305801542405922,0.01628065635150584,0.548523168079555,0.037058372516185045,0.2423326304820885,0.0077619220754395705,0.06415476099264059,0.04931351174027565,0.22382543706218777,0.3209761483310744,1.0008769633560057
4133,0.016490336151627996,0.3993351239538554,0.8527788685169071,0.1205481314100325,0.06465358997720311,0.023903145956568634,0.016918087159284615,0.08507903921158247,0.7168695192362647,0.877227403604637,1.0568937283211146
4134,0.05161067542760352,0.0839581221721028,0.7600353853777051,0.37349466513842344,0.12130421169221466,0.19040084542244964,0.06368565453651505,0.09430663552818574,0.5243101593885009,0.8953568161726666,1.0545091537511293
4135,0.07200296228231559,0.2318247515051139,0.9438194273971021,0.9269197091925889,0.5042261098220782,0.02527189317910298,0.38489964473281696,0.5115165469814124,-1.0407525986338542,0.6146659538445574,1.1019785739488337
4136,0.16161060362779317,0.04635242527718636,0.4007427105680108,0.9861574131064117,0.2522541255155054,0.10459175688766802,0.1886471896203399,0.6623536550345631,-0.3629091736138826,0.6991598684892116,1.0383238102225134
4137,0.0024597089467209804,0.29460532908620396,0.9017607846762985,0.6437096178997308,0.07725054790481163,0.16242812564191436,3.299789294232641e-4,8.737757765635589e-4,0.6922293914222539,0.8891385440893378,1.05536483333129
4138,0.610122034515106,0.1247019518190169,0.6166305793449283,0.5040303580462933,0.29009204276564055,0.0970236641433173,0.19921925810374275,0.21573735817269907,-0.39390798153423634,0.23661808983847155,1.0338673070694213
4139,0.03998318831143916,0.011699001298650525,0.02807573019526899,0.8963322576601058,0.23025206540050522,0.15861275344994244,0.05567882466739891,0.03184527755545649,0.6854997047254496,0.9025234226043869,1.0027008338485202
4140,0.14534059276389166,0.11502384494893868,0.6382577025797218,0.20031857397407293,0.19531006912436463,0.0023153353868264194,0.029398440821806114,0.4482148243734585,0.3825434809113228,0.8033454433284517,1.0386310860095629
4141,0.17017592147208846,0.5399293956460102,0.35874998825602233,0.06987949763424695,0.24688143308450222,0.11113364727854114,0.18518627474807847,0.3202857444946293,-0.08462097009704878,0.589634282417628,1.0768276656574551
4142,0.06848105107050934,0.02237905076218987,0.39778816420584917,0.7807056966703385,0.4273170676681646,0,0.26477223354617335,0.6643324734500732,-0.5518752447463728,0.7337614406471886,1.0452043890072382
4143,0.2812957975471502,0.051902752820815454,0.14563001249916852,0.8169827330857515,0.3887225646663358,0.02666822033087538,0.057893354871842356,0.008761499304451019,0.4889642688671952,0.7563038964158733,1.0130258715641787
4144,0.027851863907336637,0.05624023243084571,0.855156026314944,0.8578369431197643,0.17639991185706416,0.2753578234351852,0.26237717573359687,0.003463399808313195,-0.14750164285305598,0.8108471020786705,1.106938075843576
4145,0.17526746218399478,0.09256406962716993,0.08386371238157153,0.8582895917352289,0.16526416210586653,0.3801653333050881,0.08011090292900931,0.18249313419797017,0.30175293641559003,0.8316674221319749,1.0244525267102387
4146,0.24799494598255228,0.1876000149397557,0.7992528080940247,0.7084611705504358,0.0028310528998646265,0.3275844359212456,0.14682438169489997,9.489553399863513e-4,0.09980396235467487,0.7574554999617583,1.0946125549515222
4147,0.2512987570589827,0.5664314299438294,0.475418274756521,0.922642225632444,0.14900656973938775,0.08878942725712514,0.12734706865985285,0.08836783838297947,0.1702182614413069,0.6269583307097222,1.0772438028393678
4148,0.58500467313792,0.32920513245710853,0.675695666577667,0.13569374918006358,0.005782161497184688,0.18447747344525106,0.1542492793109509,0.01509328013002522,-0.06268685735442409,0.3226357429334683,1.0843916016246922
4149,0.1094599112252955,0.46135326751843364,0.6258207676000893,0.9686299345921725,0.01096706713016638,0.12403917153274327,0.05659932274959574,0.07399225644849214,0.4944479277068986,0.8204932484017983,1.0569450917676035
4150,0.47428209972547514,0.010511460609163047,0.5442037428729236,0.36759372614324093,0.001200229443943827,0.07179854745667769,0.03858210595751762,0.10655251677391106,0.4548909114912481,0.678697608289939,1.0310519116391519
4151,0.09273526786869306,0.16815816476415135,0.581379076000303,0.02900704345665873,0.2908699211901709,0.024300353018120373,0.04420937681780174,0.7189406067544611,0.14629973667647272,0.7928888245725199,1.033444983471724
4152,0.38655872666618224,0.22298472533173785,0.8021291049662977,0.39093571226112545,0.396886465291425,0.15586618087392037,0.08272052567370913,0.017321713324977714,0.19660011271475142,0.633816993580499,1.0623478372629356
4153,0.2397084186846666,0.21739361809589855,0.8225421824026853,0.8659242731519043,0.4525890541405989,0.1505879949593261,0.42067502702261433,0.10987952179537745,-0.9532608491328668,0.47552844646428144,1.1101475397003897
4154,0.2664659165267365,0.07210746793102074,0.7256281315349042,0.19688126258552074,0.05512405983979049,0.03358737399433933,0.31300642577864474,0.5381938301492869,-0.7100081111162807,0.48237660702880975,1.097063172432292
4155,0.3171234620770468,0.14944386823872077,0.9224423260893673,0.9203740882221609,0.17586472386272245,0.27493672576421063,0.1624246870565364,0.0860908127389094,-0.10361185997439863,0.6654742139780084,1.09303576687634
4156,0.1640619862549803,0.001847136711480771,0.9249125248752534,0.6950017909985036,0.1601804688914084,0.11263665918728709,0.44806410048279316,0.18884226298022708,-0.9322023156925885,0.5965933234973008,1.1348458667551402
4157,0.05033828939356308,0.03318091870070772,0.28177076834253967,0.30263484362512827,0.08171638566366267,0.21257279631928355,0.08901664490555232,0.15895337231763404,0.5360679756259796,0.9181437770288444,1.0292268559608173
4158,0.5080608344482497,0.0027184492582188937,0.35345354210585356,0.7050507848616689,0.015514542744080121,0.342544974345357,0.06710777078722749,0.008323012381458697,0.3145073980507302,0.6432556140917335,1.0306717142138146
4159,0.3709399372254522,0.39200219753722626,0.8599327139090747,0.1510686099063605,0.22619285462033964,0.05959747438616871,0.2599518622451099,0.20304761100708546,-0.45814154075618296,0.3768069750495456,1.1170486378842936
4160,0.17126818567028926,0.07903026694337241,0.03998332493938505,0.02542855404317379,0.5925091795726427,0.29962500713754703,0.07921594270594286,0.31896492772780033,0.2058605003282606,0.7101027701906892,1.00342052963396
4161,0.013596482056471144,0.06975433151726171,0.8599265955854207,0.1349028351251036,0.0656493784463055,0.2728620019026318,0.05681072677977132,0.4801703049868694,0.2707974518497334,0.8935010248043231,1.0591370531359716
4162,0.03327283254173231,0.04341468279768246,0.10879755555652082,0.6386538976803422,0.09594494298301318,0.20519735516316578,0.1672983314988762,0.6018448864286945,-0.0782771603713586,0.8819963800746967,1.031719083911291
4163,3.366580264437769e-4,0.507862217832081,0.038782246643677354,0.9509721093345433,0.061462018290585355,0.018182346721094398,0.003140819188827859,0.0636430357853934,0.8842699996596874,0.8830361096636079,1.0011503209042423
4164,0.1216622197164178,0.2930927657842836,0.5432965012732893,0.039017416536808014,0.13502164106670653,0.3590242738818483,0.04888330424524038,0.43039063229998825,0.24513810254594554,0.785021732021969,1.0488692551893901
4166,0.4003208398723319,0.060515577894933295,0.5640793221537024,0.021248156670480967,0.029264087809130267,0.0957919381065234,0.0019829176595981216,0.1902310770923462,0.5542589989385117,0.7261700216055716,1.0296663869753164
4167,0.31090917135993706,0.05266864950170019,0.35849517304450274,0.40690865367650986,0.41196124893544683,0.3164755664693652,0.08111053982007706,0.11844499585690327,0.2789838906802569,0.6989784131676523,1.0290255673355977
4168,0.3652514909727947,0.4707640053180169,0.861592314671725,0.30567700415849686,0.5595881754008641,0.030663819947434473,0.15453118724710754,0.21730950865941362,-0.20322783460422678,0.4478960372869785,1.0769423218825973
4169,0.006437071398617453,0.024253322787387656,0.45053970371373,0.21264341939240694,0.15103386317319833,0.027191665652302216,0.2715074062603421,0.2513262839843887,-0.08929138647400067,0.8319202355116722,1.0712407931111683
4170,0.18015230868765472,0.07073428319586852,0.3349626779090613,0.29263607040047646,0.11962856266773966,0.060385868377649546,0.03583017314401669,0.1652952684146191,0.6305436262706616,0.8603078366044578,1.0235981974476163
4171,0.14818374878876472,0.35336716024526205,0.39952413574792445,0.44558952748775477,0.06417444557588743,0.034702865320725286,0.4055276133257536,0.1690527531360508,-0.6146437670578724,0.5929643236586567,1.1201722359080546
4172,0.005747501253352824,0.1336200438298592,0.7920417792629451,0.6143715509679168,0.061616177198201144,0.006644410492155524,0.03138886975389444,0.11648768773548325,0.6728981939316422,0.9187712608143048,1.0432528853194634
4173,0.18363545119988361,0.04699496510774825,0.30085880891419947,0.7109066906850785,0.2063639580369555,0.07744601633663366,0.0022156361159864817,0.019400457143604784,0.7488575966703983,0.8708759203296378,1.0127152503025876
4174,0.15594823394995516,0.3059099284276495,0.9702435859944671,0.5806147423572838,0.18939561123153378,0.023451606674951962,0.014495206293992945,0.38790406020302,0.30571939187068287,0.7452388162547506,1.0665025770572945
4175,0.6027863413573548,0.018794973132050637,0.7414002176374197,0.2725927056744695,0.24174380331080061,0.1759306919603934,0.008713324907377997,0.33905086365493375,0.13503307513024562,0.3668202162619979,1.006070723224463
4176,0.08394520038719713,0.7150884708293236,0.47373118600808084,0.9996013282798231,0.20942448384672258,0.07925189326396537,0.20252384667567097,0.2214131745595731,-0.1020808714041392,0.6086206217364685,1.0888546091115006
4177,0.06302820141223003,0.020355120563591404,0.8393053498584777,0.5656673165503889,0.3648052914891271,0.18539411668715966,0.12916380398825586,0.28217753695939257,0.0869469221861432,0.8145087005708734,1.067113799294502
4178,0.8255804329232914,0.11492761313447392,0.7195715992711484,0.36434354074299335,0.07191750360162118,0.04360037174400752,0.020851942189982903,0.22664667888781748,0.07002550097825735,0.11923654608101598,0.9823888480749757
4179,0.45367818086486517,0.050698535038140743,0.05731531046330929,0.07585811265744269,0.3337295629935013,0.11309932224687666,0.2525064876059742,0.43838832676196765,-0.5942315047479584,0.2753968033822682,1.013537676311973
4180,0.37845363745112176,0.14878673869886166,0.9198342731688172,0.7326056794263422,0.028174656063283034,0.0012298247585053172,0.40593882960978095,0.4842452163287053,-1.1684851842867712,0.1742931316788889,1.1138188137141123
4181,0.2646342507491125,0.142386533265801,0.4977953787893057,0.6362259099259973,0.34360936073758647,0.05234942830785519,0.527504908553914,0.06270598714364803,-1.108721597764394,0.4144467953178067,1.1019416813941418
4182,0.014929015167680224,0.017133230470684994,0.7115341008175164,0.26616440853103995,0.17000750886673865,0.013575288215040147,0.03848270932900998,0.27098693137925517,0.5775382662253483,0.89699657636688,1.0370981603609177
4183,0.1052281981856625,0.05365266628432013,0.06817787699401379,0.14700934709981084,0.3736384331839117,0.48880199500169375,0.055920136613224286,0.5076858252261834,0.17463734065859843,0.8001851650850805,1.004668767085614
4184,0.2653636248358699,0.38128752617044825,0.12880108854733407,0.6905968852806836,0.07189231222430523,0.04162345043843315,0.0936061320294331,0.017090190686382695,0.41427298576290056,0.737459013522344,1.0450392624404656
4185,0.15455911668703728,0.012399525565803522,0.7503933536354452,0.6114824158139527,0.011979745801325364,0.007468910816166973,0.11609824404814241,0.004805308724904148,0.42305647140614455,0.875539634493349,1.07062326576376
4186,0.022701423847627442,0.008081487763764661,0.3309328891336918,0.6880583500023931,0.16721327106473502,0.03311733558616155,0.35919741745308725,0.08658022053510385,-0.28566765680794964,0.787864117677858,1.080065411468313
4187,0.005934034642157998,0.14595582539325952,0.13468510168604553,0.13627120316959915,0.39152190654577906,0.1587047808366193,0.11687845925276012,0.15854312737130052,0.4593573309431062,0.8506530463322751,1.0175229849517338
4188,0.41150325273868354,0.005683153670635632,0.04066706867888569,0.3782353277783841,0.005093998637611066,0.09369868009395485,0.4108825760037156,0.19486387345309233,-0.8189852037597863,0.40543924855053187,1.0832286435013838
